device_id,os,browser,is_emulator
d_003666,Windows,Firefox,0
d_003667,Windows,Firefox,1
d_003668,iOS,Safari,0
d_003669,Android,Chrome,0
d_003670,Windows,Chrome,1
d_003671,Android,Chrome,0
d_003672,iOS,Firefox,0
d_003673,iOS,Safari,0
d_003674,iOS,Safari,0
d_003675,Windows,Firefox,0
d_003676,iOS,Chrome,0
d_003677,Windows,Edge,0
d_003678,iOS,Edge,0
d_003679,Android,Firefox,0
d_003680,Windows,Edge,0
d_003681,Linux,Safari,1
d_003682,iOS,Edge,1
d_003683,Linux,Firefox,1
d_003684,iOS,Chrome,1
d_003685,Windows,Safari,0
d_003686,Windows,Safari,0
d_003687,iOS,Safari,0
d_003688,iOS,Safari,0
d_003689,iOS,Safari,0
d_003690,Android,Firefox,0
d_003691,Android,Edge,0
d_003692,Android,Safari,0
d_003693,Windows,Edge,1
d_003694,iOS,Edge,0
d_003695,Android,Safari,0
d_003696,Linux,Chrome,1
d_003697,iOS,Safari,1
d_003698,Linux,Edge,0
d_003699,Windows,Firefox,0
d_003700,Linux,Safari,0
d_003701,iOS,Chrome,1
d_003702,iOS,Chrome,0
d_003703,Linux,Safari,1
d_003704,Linux,Chrome,0
d_003705,Linux,Chrome,0
d_003706,iOS,Chrome,1
d_003707,iOS,Safari,1
d_003708,iOS,Safari,1
d_003709,Windows,Safari,0
d_003710,iOS,Safari,0
d_003711,iOS,Chrome,1
d_003712,Windows,Chrome,1
d_003713,iOS,Safari,0
d_003714,iOS,Firefox,0
d_003715,iOS,Safari,0
d_003716,Windows,Firefox,0
d_003717,Android,Edge,1
d_003718,Linux,Safari,1
d_003719,Linux,Firefox,0
d_003720,Android,Firefox,0
d_003721,Windows,Edge,0
d_003722,iOS,Edge,0
d_003723,Android,Safari,1
d_003724,Linux,Chrome,0
d_003725,Android,Firefox,0
d_003726,Linux,Edge,0
d_003727,iOS,Edge,0
d_003728,iOS,Safari,0
d_003729,iOS,Chrome,0
d_003730,iOS,Firefox,0
d_003731,Android,Safari,1
d_003732,Android,Chrome,0
d_003733,Linux,Edge,0
d_003734,Windows,Safari,1
d_003735,Windows,Safari,0
d_003736,Linux,Chrome,0
d_003737,iOS,Chrome,0
d_003738,Windows,Safari,0
d_003739,Android,Firefox,1
d_003740,Linux,Chrome,0
d_003741,iOS,Safari,0
d_003742,Android,Safari,0
d_003743,Windows,Chrome,0
d_003744,Windows,Safari,0
d_003745,Windows,Safari,1
d_003746,iOS,Chrome,0
d_003747,Linux,Chrome,1
d_003748,Linux,Chrome,0
d_003749,iOS,Edge,0
d_003750,iOS,Safari,0
d_003751,iOS,Safari,0
d_003752,Linux,Edge,0
d_003753,iOS,Chrome,1
d_003754,Android,Chrome,0
d_003755,Linux,Edge,0
d_003756,iOS,Safari,0
d_003757,Android,Chrome,0
d_003758,iOS,Firefox,1
d_003759,iOS,Safari,1
d_003760,Android,Firefox,0
d_003761,Linux,Edge,0
d_003762,iOS,Chrome,0
d_003763,Linux,Firefox,0
d_003764,iOS,Firefox,0
d_003765,Android,Chrome,0
d_003766,Android,Edge,0
d_003767,Windows,Chrome,0
d_003768,iOS,Safari,0
d_003769,Linux,Safari,0
d_003770,iOS,Firefox,0
d_003771,Linux,Chrome,0
d_003772,iOS,Firefox,0
d_003773,Linux,Chrome,0
d_003774,iOS,Edge,0
d_003775,iOS,Firefox,0
d_003776,Linux,Firefox,0
d_003777,Windows,Edge,0
d_003778,iOS,Safari,0
d_003779,Windows,Chrome,0
d_003780,Android,Safari,0
d_003781,Android,Edge,1
d_003782,Windows,Safari,0
d_003783,iOS,Edge,1
d_003784,Android,Safari,0
d_003785,Linux,Chrome,0
d_003786,Linux,Chrome,1
d_003787,iOS,Safari,1
d_003788,Windows,Chrome,0
d_003789,Windows,Firefox,0
d_003790,Android,Safari,0
d_003791,Android,Safari,0
d_003792,Android,Chrome,0
d_003793,Linux,Edge,0
d_003794,Windows,Edge,1
d_003795,Android,Firefox,0
d_003796,Windows,Firefox,1
d_003797,Linux,Safari,0
d_003798,Windows,Edge,0
d_003799,iOS,Firefox,0
d_003800,Linux,Chrome,1
d_003801,Android,Chrome,0
d_003802,Android,Chrome,0
d_003803,Android,Edge,0
d_003804,Android,Edge,0
d_003805,Windows,Chrome,1
d_003806,iOS,Edge,1
d_003807,Android,Chrome,0
d_003808,Linux,Chrome,0
d_003809,Android,Chrome,0
d_003810,Android,Edge,0
d_003811,iOS,Chrome,0
d_003812,Linux,Chrome,1
d_003813,Android,Edge,0
d_003814,Windows,Chrome,0
d_003815,Windows,Firefox,0
d_003816,Linux,Firefox,0
d_003817,Linux,Safari,0
d_003818,iOS,Chrome,0
d_003819,Linux,Safari,0
d_003820,Windows,Edge,0
d_003821,Linux,Firefox,1
d_003822,Android,Safari,1
d_003823,Android,Firefox,0
d_003824,iOS,Edge,0
d_003825,Linux,Firefox,0
d_003826,Linux,Edge,1
d_003827,Android,Firefox,0
d_003828,iOS,Safari,0
d_003829,Android,Chrome,1
d_003830,Windows,Edge,0
d_003831,Linux,Chrome,1
d_003832,Windows,Chrome,0
d_003833,Android,Chrome,0
d_003834,Linux,Edge,1
d_003835,Windows,Chrome,0
d_003836,Windows,Safari,0
d_003837,Windows,Chrome,0
d_003838,iOS,Chrome,0
d_003839,iOS,Chrome,0
d_003840,Android,Firefox,0
d_003841,Linux,Edge,1
d_003842,Android,Safari,0
d_003843,Linux,Chrome,1
d_003844,Linux,Firefox,1
d_003845,Linux,Edge,0
d_003846,iOS,Safari,0
d_003847,Windows,Chrome,1
d_003848,Linux,Firefox,1
d_003849,iOS,Safari,0
d_003850,Linux,Safari,0
d_003851,Windows,Chrome,0
d_003852,Android,Chrome,1
d_003853,iOS,Edge,0
d_003854,Android,Safari,0
d_003855,Android,Edge,1
d_003856,Android,Chrome,0
d_003857,Android,Safari,1
d_003858,Windows,Chrome,0
d_003859,iOS,Firefox,0
d_003860,iOS,Chrome,1
d_003861,Linux,Chrome,0
d_003862,Android,Chrome,0
d_003863,Windows,Firefox,1
d_003864,iOS,Chrome,0
d_003865,Windows,Safari,1
d_003866,Windows,Edge,1
d_003867,iOS,Chrome,0
d_003868,Windows,Chrome,0
d_003869,Linux,Firefox,1
d_003870,Android,Safari,1
d_003871,Linux,Chrome,0
d_003872,Linux,Chrome,0
d_003873,iOS,Edge,0
d_003874,iOS,Edge,0
d_003875,Linux,Edge,0
d_003876,Android,Firefox,1
d_003877,Windows,Safari,0
d_003878,Windows,Chrome,0
d_003879,Android,Firefox,1
d_003880,Android,Edge,1
d_003881,iOS,Edge,0
d_003882,iOS,Firefox,0
d_003883,Windows,Chrome,1
d_003884,Linux,Safari,1
d_003885,Android,Edge,0
d_003886,Linux,Edge,0
d_003887,Windows,Edge,0
d_003888,Windows,Edge,0
d_003889,iOS,Chrome,0
d_003890,Android,Safari,1
d_003891,Android,Edge,0
d_003892,iOS,Firefox,0
d_003893,Linux,Firefox,0
d_003894,Android,Safari,0
d_003895,Linux,Safari,0
d_003896,Linux,Safari,0
d_003897,Linux,Edge,0
d_003898,Linux,Chrome,0
d_003899,Android,Chrome,1
d_003900,Windows,Chrome,0
d_003901,Android,Safari,0
d_003902,iOS,Safari,0
d_003903,Android,Safari,1
d_003904,Linux,Edge,0
d_003905,Windows,Safari,0
d_003906,Android,Firefox,0
d_003907,Android,Edge,0
d_003908,Android,Safari,0
d_003909,Windows,Firefox,0
d_003910,iOS,Firefox,1
d_003911,Android,Edge,0
d_003912,Android,Safari,0
d_003913,Windows,Chrome,0
d_003914,Linux,Chrome,1
d_003915,Linux,Chrome,1
d_003916,Windows,Chrome,0
d_003917,Linux,Edge,0
d_003918,Android,Firefox,0
d_003919,Linux,Firefox,0
d_003920,Android,Safari,1
d_003921,iOS,Edge,0
d_003922,Windows,Edge,1
d_003923,Linux,Edge,0
d_003924,Linux,Firefox,0
d_003925,Windows,Firefox,0
d_003926,Windows,Chrome,0
d_003927,Android,Safari,0
d_003928,Android,Edge,0
d_003929,iOS,Edge,0
d_003930,Windows,Chrome,0
d_003931,Linux,Chrome,0
d_003932,Android,Safari,1
d_003933,iOS,Edge,1
d_003934,iOS,Edge,0
d_003935,Android,Firefox,0
d_003936,Windows,Chrome,0
d_003937,Linux,Chrome,1
d_003938,Android,Firefox,0
d_003939,Windows,Firefox,0
d_003940,Android,Firefox,0
d_003941,Linux,Firefox,1
d_003942,Linux,Edge,1
d_003943,Android,Firefox,1
d_003944,Windows,Safari,1
d_003945,Windows,Firefox,0
d_003946,Windows,Edge,1
d_003947,Windows,Chrome,1
d_003948,Windows,Firefox,1
d_003949,iOS,Chrome,0
d_003950,iOS,Safari,1
d_003951,Windows,Edge,0
d_003952,iOS,Safari,1
d_003953,Windows,Firefox,1
d_003954,Android,Edge,0
d_003955,Windows,Safari,0
d_003956,Android,Edge,0
d_003957,iOS,Chrome,0
d_003958,iOS,Firefox,0
d_003959,Linux,Edge,0
d_003960,Linux,Firefox,1
d_003961,iOS,Firefox,1
d_003962,Linux,Chrome,0
d_003963,Android,Safari,0
d_003964,Android,Chrome,0
d_003965,Windows,Edge,0
d_003966,Android,Chrome,0
d_003967,Linux,Edge,0
d_003968,Linux,Safari,1
d_003969,Android,Safari,0
d_003970,Linux,Chrome,0
d_003971,Linux,Safari,0
d_003972,Windows,Safari,1
d_003973,Android,Safari,1
d_003974,iOS,Chrome,0
d_003975,Windows,Safari,0
d_003976,Windows,Safari,1
d_003977,Windows,Edge,1
d_003978,Linux,Firefox,0
d_003979,Windows,Firefox,0
d_003980,Windows,Safari,0
d_003981,iOS,Firefox,0
d_003982,Windows,Firefox,0
d_003983,Android,Edge,0
d_003984,Windows,Firefox,0
d_003985,Linux,Firefox,0
d_003986,iOS,Chrome,0
d_003987,iOS,Safari,0
d_003988,Linux,Firefox,0
d_003989,Android,Edge,1
d_003990,Linux,Safari,1
d_003991,Windows,Safari,0
d_003992,iOS,Chrome,1
d_003993,Linux,Safari,0
d_003994,Linux,Firefox,0
d_003995,Android,Chrome,0
d_003996,iOS,Chrome,1
d_003997,Windows,Safari,0
d_003998,Linux,Safari,0
d_003999,iOS,Firefox,0
d_004000,Windows,Safari,0
d_004001,Android,Chrome,0
d_004002,Android,Edge,0
d_004003,Linux,Firefox,1
d_004004,Linux,Firefox,0
d_004005,Windows,Firefox,0
d_004006,Windows,Firefox,0
d_004007,Linux,Chrome,0
d_004008,Windows,Chrome,0
d_004009,iOS,Edge,1
d_004010,Android,Firefox,0
d_004011,Android,Safari,0
d_004012,Windows,Edge,1
d_004013,iOS,Chrome,1
d_004014,Windows,Edge,0
d_004015,Linux,Chrome,0
d_004016,Linux,Safari,0
d_004017,Linux,Safari,0
d_004018,Android,Edge,0
d_004019,iOS,Firefox,0
d_004020,iOS,Safari,0
d_004021,iOS,Safari,1
d_004022,Android,Safari,0
d_004023,Linux,Chrome,0
d_004024,iOS,Safari,1
d_004025,Android,Safari,0
d_004026,iOS,Chrome,0
d_004027,Android,Chrome,0
d_004028,iOS,Safari,0
d_004029,Android,Chrome,0
d_004030,Linux,Edge,1
d_004031,Android,Chrome,1
d_004032,Linux,Edge,0
d_004033,Android,Chrome,0
d_004034,iOS,Firefox,0
d_004035,Android,Firefox,1
d_004036,iOS,Firefox,0
d_004037,iOS,Chrome,0
d_004038,Linux,Firefox,0
d_004039,iOS,Safari,1
d_004040,Windows,Edge,0
d_004041,Android,Chrome,0
d_004042,iOS,Chrome,0
d_004043,Linux,Safari,1
d_004044,Windows,Firefox,0
d_004045,Linux,Edge,0
d_004046,Windows,Chrome,0
d_004047,Linux,Edge,0
d_004048,Linux,Firefox,1
d_004049,Android,Chrome,0
d_004050,Windows,Firefox,1
d_004051,Android,Safari,0
d_004052,Android,Edge,0
d_004053,Android,Edge,0
d_004054,Linux,Chrome,0
d_004055,Windows,Safari,0
d_004056,Linux,Safari,1
d_004057,iOS,Edge,0
d_004058,iOS,Edge,1
d_004059,Android,Safari,1
d_004060,Android,Edge,1
d_004061,Android,Firefox,1
d_004062,Windows,Edge,0
d_004063,Windows,Edge,0
d_004064,Linux,Edge,0
d_004065,iOS,Safari,0
d_004066,Android,Safari,0
d_004067,Windows,Edge,1
d_004068,Linux,Chrome,0
d_004069,Android,Chrome,0
d_004070,iOS,Chrome,0
d_004071,Windows,Firefox,1
d_004072,Android,Edge,0
d_004073,Linux,Firefox,1
d_004074,iOS,Edge,0
d_004075,Linux,Safari,0
d_004076,Android,Safari,0
d_004077,Android,Edge,0
d_004078,Linux,Firefox,0
d_004079,iOS,Safari,0
d_004080,Windows,Chrome,1
d_004081,Android,Firefox,1
d_004082,Windows,Safari,0
d_004083,Windows,Firefox,0
d_004084,Linux,Chrome,0
d_004085,Linux,Safari,0
d_004086,iOS,Safari,0
d_004087,Linux,Chrome,0
d_004088,Android,Chrome,0
d_004089,iOS,Firefox,1
d_004090,Windows,Chrome,1
d_004091,iOS,Safari,1
d_004092,Windows,Edge,0
d_004093,iOS,Firefox,0
d_004094,Android,Chrome,0
d_004095,Linux,Safari,0
d_004096,Windows,Edge,0
d_004097,Android,Safari,0
d_004098,Android,Edge,1
d_004099,Android,Edge,0
d_004100,Android,Firefox,0
d_004101,Android,Chrome,0
d_004102,Android,Safari,0
d_004103,Android,Chrome,1
d_004104,iOS,Edge,0
d_004105,Android,Firefox,0
d_004106,Linux,Chrome,0
d_004107,iOS,Chrome,0
d_004108,Linux,Chrome,0
d_004109,Windows,Chrome,1
d_004110,Linux,Firefox,0
d_004111,Windows,Firefox,0
d_004112,iOS,Safari,0
d_004113,Linux,Safari,1
d_004114,Windows,Safari,1
d_004115,Windows,Edge,0
d_004116,Linux,Chrome,0
d_004117,Linux,Safari,0
d_004118,Android,Safari,0
d_004119,Android,Firefox,0
d_004120,Android,Safari,0
d_004121,Linux,Safari,0
d_004122,Android,Edge,0
d_004123,iOS,Firefox,0
d_004124,Windows,Safari,1
d_004125,iOS,Edge,0
d_004126,Linux,Firefox,0
d_004127,Android,Edge,1
d_004128,iOS,Safari,1
d_004129,Windows,Safari,0
d_004130,iOS,Firefox,0
d_004131,Linux,Firefox,0
d_004132,iOS,Chrome,1
d_004133,Windows,Chrome,0
d_004134,Linux,Firefox,1
d_004135,Linux,Firefox,0
d_004136,Windows,Firefox,1
d_004137,Windows,Edge,0
d_004138,iOS,Safari,0
d_004139,Android,Firefox,0
d_004140,Android,Chrome,0
d_004141,Windows,Chrome,1
d_004142,iOS,Chrome,0
d_004143,Android,Edge,0
d_004144,Android,Chrome,1
d_004145,Windows,Firefox,0
d_004146,Linux,Chrome,1
d_004147,iOS,Chrome,0
d_004148,Windows,Safari,1
d_004149,Windows,Chrome,0
d_004150,Android,Chrome,0
d_004151,iOS,Edge,0
d_004152,Windows,Chrome,0
d_004153,iOS,Edge,0
d_004154,Android,Firefox,0
d_004155,Windows,Safari,0
d_004156,Windows,Firefox,0
d_004157,Windows,Chrome,1
d_004158,Windows,Chrome,1
d_004159,Android,Edge,1
d_004160,iOS,Edge,0
d_004161,Windows,Firefox,0
d_004162,iOS,Chrome,0
d_004163,Android,Edge,0
d_004164,iOS,Firefox,0
d_004165,iOS,Chrome,0
d_004166,Windows,Firefox,0
d_004167,Android,Safari,0
d_004168,Android,Firefox,1
d_004169,Android,Firefox,0
d_004170,iOS,Firefox,0
d_004171,Windows,Firefox,0
d_004172,Windows,Firefox,0
d_004173,Android,Firefox,0
d_004174,Android,Chrome,1
d_004175,Linux,Edge,0
d_004176,Android,Edge,0
d_004177,Android,Chrome,1
d_004178,Linux,Edge,1
d_004179,Android,Safari,0
d_004180,Windows,Safari,1
d_004181,iOS,Firefox,0
d_004182,Windows,Safari,0
d_004183,Android,Edge,0
d_004184,Linux,Edge,1
d_004185,Windows,Firefox,0
d_004186,iOS,Safari,0
d_004187,Android,Chrome,0
d_004188,iOS,Edge,1
d_004189,Windows,Safari,0
d_004190,iOS,Firefox,1
d_004191,Linux,Firefox,0
d_004192,Android,Safari,0
d_004193,iOS,Safari,0
d_004194,Windows,Chrome,0
d_004195,Android,Chrome,0
d_004196,Linux,Chrome,0
d_004197,iOS,Chrome,0
d_004198,Windows,Safari,1
d_004199,iOS,Chrome,0
d_004200,Linux,Edge,0
d_004201,iOS,Safari,1
d_004202,Windows,Firefox,0
d_004203,Windows,Edge,1
d_004204,iOS,Chrome,0
d_004205,Linux,Firefox,0
d_004206,Linux,Chrome,0
d_004207,iOS,Edge,0
d_004208,Android,Safari,0
d_004209,Windows,Firefox,1
d_004210,Android,Firefox,0
d_004211,Linux,Chrome,1
d_004212,Android,Edge,0
d_004213,Android,Firefox,0
d_004214,iOS,Chrome,0
d_004215,iOS,Edge,0
d_004216,Android,Safari,0
d_004217,Windows,Chrome,0
d_004218,Android,Firefox,1
d_004219,Linux,Chrome,0
d_004220,Linux,Safari,0
d_004221,Windows,Chrome,0
d_004222,Linux,Edge,0
d_004223,Android,Edge,0
d_004224,Android,Firefox,0
d_004225,Linux,Safari,0
d_004226,Linux,Safari,0
d_004227,iOS,Firefox,1
d_004228,Windows,Chrome,0
d_004229,iOS,Safari,0
d_004230,iOS,Chrome,1
d_004231,iOS,Safari,0
d_004232,iOS,Safari,0
d_004233,iOS,Chrome,0
d_004234,Android,Firefox,0
d_004235,Linux,Firefox,0
d_004236,iOS,Chrome,0
d_004237,Linux,Firefox,0
d_004238,Android,Safari,0
d_004239,iOS,Chrome,0
d_004240,Android,Firefox,0
d_004241,iOS,Safari,0
d_004242,Linux,Edge,0
d_004243,iOS,Chrome,0
d_004244,Windows,Safari,0
d_004245,iOS,Chrome,0
d_004246,Windows,Chrome,1
d_004247,Windows,Edge,1
d_004248,Android,Chrome,0
d_004249,iOS,Edge,0
d_004250,Linux,Firefox,1
d_004251,Android,Safari,1
d_004252,Android,Chrome,0
d_004253,Android,Edge,0
d_004254,Linux,Firefox,0
d_004255,Android,Safari,1
d_004256,Android,Chrome,0
d_004257,iOS,Firefox,0
d_004258,Linux,Edge,0
d_004259,iOS,Chrome,0
d_004260,Android,Edge,0
d_004261,Android,Chrome,1
d_004262,Linux,Firefox,0
d_004263,Linux,Edge,1
d_004264,Linux,Safari,0
d_004265,iOS,Chrome,1
d_004266,Windows,Firefox,1
d_004267,Windows,Firefox,0
d_004268,Windows,Chrome,0
d_004269,Linux,Edge,1
d_004270,Windows,Safari,0
d_004271,Linux,Firefox,0
d_004272,Windows,Edge,0
d_004273,Linux,Safari,0
d_004274,iOS,Edge,0
d_004275,Linux,Chrome,0
d_004276,Windows,Safari,0
d_004277,iOS,Edge,0
d_004278,Windows,Firefox,0
d_004279,iOS,Chrome,0
d_004280,Linux,Chrome,0
d_004281,iOS,Safari,1
d_004282,Android,Edge,0
d_004283,iOS,Safari,0
d_004284,iOS,Safari,0
d_004285,Linux,Safari,0
d_004286,Android,Firefox,0
d_004287,iOS,Safari,0
d_004288,iOS,Chrome,0
d_004289,Android,Chrome,0
d_004290,Linux,Edge,0
d_004291,Windows,Firefox,0
d_004292,Linux,Edge,0
d_004293,Linux,Firefox,0
d_004294,Linux,Firefox,1
d_004295,iOS,Firefox,0
d_004296,Linux,Firefox,0
d_004297,Windows,Edge,1
d_004298,Linux,Chrome,1
d_004299,iOS,Firefox,1
d_004300,Android,Safari,0
d_004301,Windows,Firefox,0
d_004302,Android,Firefox,0
d_004303,Android,Firefox,0
d_004304,Linux,Safari,0
d_004305,Windows,Edge,0
d_004306,Windows,Edge,1
d_004307,Android,Safari,0
d_004308,Linux,Firefox,0
d_004309,iOS,Firefox,0
d_004310,Windows,Safari,0
d_004311,Android,Firefox,1
d_004312,Windows,Safari,0
d_004313,iOS,Edge,0
d_004314,Windows,Firefox,0
d_004315,iOS,Chrome,0
d_004316,Linux,Safari,1
d_004317,iOS,Chrome,1
d_004318,Android,Chrome,0
d_004319,Windows,Safari,1
d_004320,Android,Chrome,0
d_004321,Linux,Chrome,0
d_004322,Windows,Safari,0
d_004323,Windows,Firefox,0
d_004324,Linux,Edge,0
d_004325,Windows,Edge,0
d_004326,Android,Edge,0
d_004327,iOS,Chrome,0
d_004328,Windows,Safari,1
d_004329,Linux,Edge,0
d_004330,iOS,Edge,1
d_004331,Windows,Edge,1
d_004332,iOS,Edge,0
d_004333,Android,Firefox,0
d_004334,Android,Firefox,0
d_004335,Linux,Chrome,0
d_004336,Windows,Firefox,0
d_004337,Android,Chrome,0
d_004338,Linux,Safari,0
d_004339,Android,Firefox,0
d_004340,Windows,Edge,0
d_004341,Android,Edge,0
d_004342,Windows,Safari,0
d_004343,iOS,Edge,0
d_004344,Linux,Safari,0
d_004345,iOS,Chrome,0
d_004346,Linux,Firefox,0
d_004347,iOS,Edge,0
d_004348,Android,Safari,0
d_004349,iOS,Firefox,1
d_004350,Windows,Firefox,0
d_004351,iOS,Safari,0
d_004352,iOS,Edge,0
d_004353,iOS,Safari,0
d_004354,Windows,Firefox,0
d_004355,iOS,Firefox,1
d_004356,iOS,Safari,0
d_004357,Linux,Chrome,1
d_004358,Android,Edge,0
d_004359,Android,Chrome,1
d_004360,Android,Safari,1
d_004361,Linux,Chrome,1
d_004362,iOS,Edge,0
d_004363,Android,Chrome,0
d_004364,Android,Safari,1
d_004365,Android,Firefox,1
d_004366,iOS,Chrome,0
d_004367,Linux,Firefox,1
d_004368,Linux,Edge,0
d_004369,Windows,Edge,0
d_004370,iOS,Safari,0
d_004371,iOS,Safari,0
d_004372,iOS,Chrome,0
d_004373,Windows,Firefox,0
d_004374,Windows,Safari,0
d_004375,iOS,Firefox,0
d_004376,Android,Edge,1
d_004377,Windows,Safari,0
d_004378,Android,Edge,0
d_004379,Linux,Safari,0
d_004380,Android,Chrome,0
d_004381,Linux,Edge,0
d_004382,Android,Safari,0
d_004383,Linux,Firefox,0
d_004384,Windows,Chrome,0
d_004385,iOS,Chrome,0
d_004386,iOS,Edge,0
d_004387,Linux,Chrome,0
d_004388,Linux,Safari,0
d_004389,Windows,Edge,1
d_004390,Windows,Firefox,0
d_004391,Android,Firefox,1
d_004392,Windows,Chrome,0
d_004393,Android,Firefox,0
d_004394,Linux,Firefox,0
d_004395,Android,Firefox,0
d_004396,Linux,Firefox,0
d_004397,Android,Edge,0
d_004398,Windows,Edge,0
d_004399,Windows,Safari,1
d_004400,Linux,Chrome,0
d_004401,Android,Firefox,0
d_004402,Linux,Safari,0
d_004403,Android,Edge,0
d_004404,iOS,Chrome,0
d_004405,Windows,Chrome,0
d_004406,iOS,Edge,0
d_004407,Linux,Edge,1
d_004408,Android,Edge,1
d_004409,Android,Safari,0
d_004410,Linux,Edge,1
d_004411,Android,Safari,0
d_004412,Linux,Edge,0
d_004413,Linux,Firefox,0
d_004414,Linux,Firefox,1
d_004415,iOS,Firefox,0
d_004416,Android,Chrome,0
d_004417,Windows,Firefox,1
d_004418,Android,Firefox,0
d_004419,iOS,Chrome,0
d_004420,Android,Safari,0
d_004421,Android,Firefox,0
d_004422,Windows,Edge,0
d_004423,Windows,Firefox,1
d_004424,Windows,Edge,1
d_004425,Android,Chrome,0
d_004426,Linux,Edge,0
d_004427,Windows,Firefox,1
d_004428,Linux,Edge,1
d_004429,Linux,Edge,0
d_004430,Android,Edge,0
d_004431,Linux,Firefox,0
d_004432,Android,Firefox,1
d_004433,Android,Chrome,0
d_004434,iOS,Firefox,1
d_004435,iOS,Edge,0
d_004436,Android,Edge,0
d_004437,Linux,Safari,0
d_004438,Linux,Chrome,1
d_004439,Windows,Safari,0
d_004440,iOS,Firefox,1
d_004441,Android,Firefox,0
d_004442,Android,Safari,1
d_004443,Windows,Chrome,0
d_004444,iOS,Edge,0
d_004445,iOS,Edge,1
d_004446,iOS,Chrome,0
d_004447,Windows,Firefox,0
d_004448,Windows,Firefox,1
d_004449,Linux,Safari,1
d_004450,Windows,Firefox,0
d_004451,iOS,Firefox,0
d_004452,Android,Firefox,0
d_004453,Linux,Safari,0
d_004454,Windows,Firefox,0
d_004455,Windows,Safari,1
d_004456,Linux,Firefox,0
d_004457,iOS,Safari,0
d_004458,Android,Firefox,0
d_004459,iOS,Edge,1
d_004460,Windows,Chrome,0
d_004461,iOS,Chrome,0
d_004462,Linux,Safari,0
d_004463,iOS,Chrome,0
d_004464,Android,Edge,1
d_004465,Windows,Firefox,0
d_004466,Windows,Edge,0
d_004467,Windows,Edge,0
d_004468,iOS,Chrome,0
d_004469,Android,Chrome,0
d_004470,Windows,Edge,0
d_004471,Linux,Chrome,0
d_004472,iOS,Chrome,0
d_004473,iOS,Firefox,0
d_004474,iOS,Chrome,0
d_004475,Linux,Firefox,0
d_004476,Windows,Edge,1
d_004477,Windows,Firefox,0
d_004478,Android,Edge,1
d_004479,iOS,Chrome,0
d_004480,Windows,Firefox,0
d_004481,Windows,Firefox,0
d_004482,Linux,Safari,1
d_004483,Android,Safari,0
d_004484,Android,Safari,0
d_004485,iOS,Safari,0
d_004486,iOS,Safari,1
d_004487,iOS,Safari,0
d_004488,Linux,Firefox,0
d_004489,Windows,Edge,0
d_004490,Android,Chrome,0
d_004491,iOS,Edge,0
d_004492,Linux,Chrome,1
d_004493,Windows,Safari,0
d_004494,Linux,Chrome,0
d_004495,Android,Edge,0
d_004496,Windows,Chrome,1
d_004497,Windows,Safari,1
d_004498,Windows,Safari,0
d_004499,Android,Safari,0
d_004500,Windows,Chrome,0
d_004501,iOS,Firefox,0
d_004502,Linux,Firefox,1
d_004503,Linux,Firefox,0
d_004504,iOS,Safari,0
d_004505,iOS,Safari,0
d_004506,iOS,Chrome,0
d_004507,Windows,Edge,0
d_004508,iOS,Safari,0
d_004509,iOS,Chrome,0
d_004510,iOS,Firefox,0
d_004511,Linux,Edge,1
d_004512,Android,Edge,0
d_004513,Windows,Chrome,1
d_004514,Linux,Safari,1
d_004515,Windows,Firefox,1
d_004516,Android,Safari,0
d_004517,Windows,Safari,0
d_004518,Android,Safari,0
d_004519,Windows,Edge,0
d_004520,iOS,Chrome,0
d_004521,Windows,Safari,0
d_004522,iOS,Firefox,0
d_004523,Android,Chrome,1
d_004524,Linux,Safari,0
d_004525,iOS,Firefox,0
d_004526,Windows,Chrome,0
d_004527,Linux,Firefox,1
d_004528,Android,Edge,1
d_004529,Windows,Firefox,1
d_004530,Android,Safari,1
d_004531,Android,Edge,0
d_004532,iOS,Edge,0
d_004533,Linux,Safari,0
d_004534,Android,Safari,0
d_004535,Windows,Chrome,0
d_004536,Linux,Edge,0
d_004537,Windows,Safari,0
d_004538,Linux,Safari,0
d_004539,Linux,Chrome,0
d_004540,Android,Safari,0
d_004541,Android,Chrome,0
d_004542,Linux,Chrome,0
d_004543,Windows,Edge,0
d_004544,Android,Edge,0
d_004545,Linux,Firefox,0
d_004546,iOS,Safari,0
d_004547,Android,Firefox,0
d_004548,iOS,Firefox,0
d_004549,Linux,Chrome,0
d_004550,iOS,Safari,0
d_004551,Linux,Firefox,1
d_004552,iOS,Edge,0
d_004553,iOS,Chrome,0
d_004554,Windows,Safari,0
d_004555,Android,Edge,0
d_004556,Linux,Firefox,0
d_004557,Linux,Safari,0
d_004558,Android,Safari,0
d_004559,Windows,Firefox,0
d_004560,Linux,Chrome,0
d_004561,Linux,Firefox,0
d_004562,Windows,Edge,0
d_004563,iOS,Chrome,0
d_004564,Linux,Firefox,0
d_004565,Windows,Safari,0
d_004566,Linux,Firefox,1
d_004567,Linux,Edge,0
d_004568,iOS,Firefox,0
d_004569,iOS,Firefox,1
d_004570,Linux,Edge,0
d_004571,Windows,Safari,1
d_004572,Windows,Safari,0
d_004573,Linux,Chrome,0
d_004574,Windows,Chrome,1
d_004575,iOS,Chrome,0
d_004576,iOS,Safari,0
d_004577,Android,Chrome,0
d_004578,Linux,Safari,0
d_004579,iOS,Firefox,0
d_004580,Linux,Safari,0
d_004581,iOS,Edge,1
