card_id,bin,issuer,card_type
c_000750,484452,ICICI,DEBIT
c_000751,503490,CHASE,CREDIT
c_000752,555645,ICICI,CREDIT
c_000753,443342,CHASE,CREDIT
c_000754,462064,CITI,DEBIT
c_000755,458676,CITI,CREDIT
c_000756,436881,HDFC,DEBIT
c_000757,462468,ICICI,DEBIT
c_000758,550793,HDFC,CREDIT
c_000759,400034,HDFC,CREDIT
c_000760,449518,ICICI,DEBIT
c_000761,535335,SBI,CREDIT
c_000762,436254,ICICI,CREDIT
c_000763,529667,HDFC,DEBIT
c_000764,559411,HDFC,CREDIT
c_000765,486874,SBI,DEBIT
c_000766,486050,SBI,CREDIT
c_000767,433249,CHASE,DEBIT
c_000768,516015,SBI,CREDIT
c_000769,549001,CITI,DEBIT
c_000770,452884,CITI,DEBIT
c_000771,432588,HDFC,DEBIT
c_000772,503113,SBI,DEBIT
c_000773,455953,ICICI,DEBIT
c_000774,513376,ICICI,DEBIT
c_000775,529174,CHASE,CREDIT
c_000776,522385,ICICI,DEBIT
c_000777,419774,CHASE,DEBIT
c_000778,504444,CHASE,CREDIT
c_000779,525342,HDFC,CREDIT
c_000780,400904,ICICI,CREDIT
c_000781,413725,ICICI,CREDIT
c_000782,409057,SBI,CREDIT
c_000783,444424,CITI,CREDIT
c_000784,435460,SBI,DEBIT
c_000785,409854,CHASE,CREDIT
c_000786,414062,ICICI,CREDIT
c_000787,470844,HDFC,CREDIT
c_000788,524057,SBI,DEBIT
c_000789,512204,CHASE,CREDIT
c_000790,436102,SBI,DEBIT
c_000791,512643,ICICI,DEBIT
c_000792,410488,ICICI,CREDIT
c_000793,450045,CITI,CREDIT
c_000794,505785,SBI,CREDIT
c_000795,418605,SBI,CREDIT
c_000796,470062,SBI,CREDIT
c_000797,553668,ICICI,DEBIT
c_000798,537027,ICICI,CREDIT
c_000799,550553,CITI,CREDIT
c_000800,556803,HDFC,CREDIT
c_000801,556956,CITI,CREDIT
c_000802,409012,CITI,CREDIT
c_000803,482203,HDFC,CREDIT
c_000804,556556,ICICI,DEBIT
c_000805,509299,CHASE,CREDIT
c_000806,456748,ICICI,DEBIT
c_000807,458309,CITI,CREDIT
c_000808,499878,HDFC,DEBIT
c_000809,426435,ICICI,DEBIT
c_000810,427349,SBI,CREDIT
c_000811,547425,SBI,DEBIT
c_000812,465923,HDFC,DEBIT
c_000813,419197,ICICI,CREDIT
c_000814,514540,ICICI,DEBIT
c_000815,450622,CITI,CREDIT
c_000816,530471,SBI,DEBIT
c_000817,442366,SBI,CREDIT
c_000818,520873,CITI,CREDIT
c_000819,416833,CITI,DEBIT
c_000820,433755,ICICI,CREDIT
c_000821,537850,CITI,CREDIT
c_000822,415154,SBI,CREDIT
c_000823,417666,CHASE,DEBIT
c_000824,500773,HDFC,DEBIT
c_000825,466956,CITI,CREDIT
c_000826,505070,SBI,CREDIT
c_000827,550720,CITI,CREDIT
c_000828,502607,HDFC,CREDIT
c_000829,535086,CHASE,CREDIT
c_000830,470605,CITI,CREDIT
c_000831,450540,CITI,DEBIT
c_000832,400971,CITI,CREDIT
c_000833,440413,ICICI,CREDIT
c_000834,431281,HDFC,DEBIT
c_000835,550452,ICICI,CREDIT
c_000836,421934,CHASE,CREDIT
c_000837,434710,HDFC,DEBIT
c_000838,509758,SBI,CREDIT
c_000839,483533,CHASE,CREDIT
c_000840,472819,SBI,CREDIT
c_000841,537032,CHASE,CREDIT
c_000842,485925,SBI,CREDIT
c_000843,492291,HDFC,DEBIT
c_000844,466785,CHASE,CREDIT
c_000845,471984,HDFC,DEBIT
c_000846,413710,CHASE,CREDIT
c_000847,488494,CITI,CREDIT
c_000848,539186,ICICI,CREDIT
c_000849,415070,SBI,DEBIT
c_000850,508717,CHASE,CREDIT
c_000851,466939,SBI,DEBIT
c_000852,440345,ICICI,CREDIT
c_000853,479308,SBI,DEBIT
c_000854,534294,CITI,CREDIT
c_000855,477622,HDFC,DEBIT
c_000856,452878,ICICI,CREDIT
c_000857,540092,CHASE,DEBIT
c_000858,534364,ICICI,CREDIT
c_000859,523195,HDFC,DEBIT
c_000860,518655,HDFC,DEBIT
c_000861,507009,ICICI,DEBIT
c_000862,478197,SBI,DEBIT
c_000863,455616,CITI,CREDIT
c_000864,415928,ICICI,DEBIT
c_000865,487237,HDFC,DEBIT
c_000866,407968,CITI,CREDIT
c_000867,418130,ICICI,CREDIT
c_000868,551620,HDFC,CREDIT
c_000869,417357,CITI,CREDIT
c_000870,556336,CHASE,CREDIT
c_000871,435370,SBI,CREDIT
c_000872,440070,CITI,CREDIT
c_000873,428708,ICICI,CREDIT
c_000874,502037,CITI,CREDIT
c_000875,538052,HDFC,CREDIT
c_000876,483302,HDFC,CREDIT
c_000877,453646,SBI,CREDIT
c_000878,529012,SBI,DEBIT
c_000879,550218,SBI,CREDIT
c_000880,458398,CITI,CREDIT
c_000881,404938,SBI,DEBIT
c_000882,436793,CHASE,DEBIT
c_000883,444193,CITI,CREDIT
c_000884,470848,ICICI,DEBIT
c_000885,461149,HDFC,CREDIT
c_000886,539053,CITI,DEBIT
c_000887,487064,CITI,CREDIT
c_000888,404603,CHASE,DEBIT
c_000889,481835,ICICI,DEBIT
c_000890,459600,HDFC,CREDIT
c_000891,520543,CHASE,CREDIT
c_000892,539615,CHASE,CREDIT
c_000893,495046,CITI,CREDIT
c_000894,429800,SBI,DEBIT
c_000895,534607,CHASE,CREDIT
c_000896,537017,ICICI,DEBIT
c_000897,400968,CITI,DEBIT
c_000898,558957,SBI,CREDIT
c_000899,534821,SBI,DEBIT
c_000900,549566,CHASE,DEBIT
c_000901,464144,ICICI,DEBIT
c_000902,512554,HDFC,CREDIT
c_000903,543821,CHASE,CREDIT
c_000904,443449,CHASE,CREDIT
c_000905,525977,SBI,DEBIT
c_000906,425862,CHASE,DEBIT
c_000907,400652,CHASE,CREDIT
c_000908,447656,CITI,DEBIT
c_000909,422662,SBI,DEBIT
c_000910,538839,HDFC,CREDIT
c_000911,541789,CITI,DEBIT
c_000912,477306,ICICI,CREDIT
c_000913,494847,SBI,CREDIT
c_000914,508611,CITI,DEBIT
c_000915,510207,ICICI,DEBIT
c_000916,435000,CHASE,DEBIT
c_000917,457688,CHASE,DEBIT
c_000918,518046,CITI,DEBIT
c_000919,439715,ICICI,DEBIT
c_000920,523607,CITI,DEBIT
c_000921,409414,CHASE,CREDIT
c_000922,471495,CITI,CREDIT
c_000923,414582,CITI,CREDIT
c_000924,522163,CHASE,CREDIT
c_000925,468023,HDFC,CREDIT
c_000926,510289,CHASE,CREDIT
c_000927,482280,ICICI,DEBIT
c_000928,542775,CITI,DEBIT
c_000929,518602,ICICI,CREDIT
c_000930,534791,HDFC,CREDIT
c_000931,552878,HDFC,CREDIT
c_000932,529528,CITI,DEBIT
c_000933,546230,CITI,CREDIT
c_000934,496886,CITI,CREDIT
c_000935,443947,CHASE,DEBIT
c_000936,532521,SBI,CREDIT
c_000937,507747,ICICI,DEBIT
c_000938,440777,HDFC,CREDIT
c_000939,504488,HDFC,DEBIT
c_000940,462336,CITI,CREDIT
c_000941,428514,ICICI,DEBIT
c_000942,557975,HDFC,CREDIT
c_000943,423125,CITI,DEBIT
c_000944,440550,CITI,CREDIT
c_000945,425766,CITI,DEBIT
c_000946,406960,CHASE,DEBIT
c_000947,505326,CHASE,DEBIT
c_000948,431043,HDFC,CREDIT
c_000949,553652,ICICI,DEBIT
c_000950,526103,ICICI,DEBIT
c_000951,501612,CITI,DEBIT
c_000952,458695,SBI,CREDIT
c_000953,479636,CITI,CREDIT
c_000954,412116,ICICI,CREDIT
c_000955,411596,CHASE,CREDIT
c_000956,485957,CHASE,CREDIT
c_000957,535938,ICICI,DEBIT
c_000958,488688,SBI,CREDIT
c_000959,403478,CHASE,CREDIT
c_000960,461898,HDFC,DEBIT
c_000961,457152,HDFC,CREDIT
c_000962,486316,SBI,DEBIT
c_000963,483438,CHASE,DEBIT
c_000964,493710,ICICI,DEBIT
c_000965,537572,CHASE,DEBIT
c_000966,535417,SBI,CREDIT
c_000967,469050,HDFC,CREDIT
c_000968,496375,CITI,DEBIT
c_000969,427438,HDFC,CREDIT
c_000970,416748,SBI,CREDIT
c_000971,413475,HDFC,DEBIT
c_000972,459459,SBI,DEBIT
c_000973,452023,CHASE,CREDIT
c_000974,429840,SBI,CREDIT
c_000975,539936,CITI,DEBIT
c_000976,409823,CITI,CREDIT
c_000977,518052,CITI,CREDIT
c_000978,540961,HDFC,DEBIT
c_000979,460849,SBI,CREDIT
c_000980,493627,CHASE,CREDIT
c_000981,469049,CHASE,CREDIT
c_000982,550603,SBI,DEBIT
c_000983,460791,CHASE,CREDIT
c_000984,478161,HDFC,DEBIT
c_000985,513247,ICICI,DEBIT
c_000986,483702,CHASE,DEBIT
c_000987,530707,CITI,DEBIT
c_000988,431201,SBI,CREDIT
c_000989,495958,CHASE,DEBIT
c_000990,557658,ICICI,CREDIT
c_000991,461216,HDFC,CREDIT
c_000992,546685,ICICI,DEBIT
c_000993,435836,CITI,DEBIT
c_000994,486881,CITI,CREDIT
c_000995,479770,ICICI,DEBIT
c_000996,459412,ICICI,CREDIT
c_000997,423716,CHASE,CREDIT
c_000998,418080,CITI,CREDIT
c_000999,466660,CITI,DEBIT
c_001000,552850,CHASE,CREDIT
c_001001,406282,CHASE,DEBIT
c_001002,478614,SBI,CREDIT
c_001003,523454,SBI,CREDIT
c_001004,446317,HDFC,CREDIT
c_001005,550025,SBI,CREDIT
c_001006,421582,CHASE,CREDIT
c_001007,559844,HDFC,CREDIT
c_001008,416683,CHASE,DEBIT
c_001009,488256,HDFC,DEBIT
c_001010,443407,HDFC,DEBIT
c_001011,506034,CITI,DEBIT
c_001012,475151,HDFC,DEBIT
c_001013,478604,SBI,CREDIT
c_001014,501345,HDFC,CREDIT
c_001015,547443,ICICI,CREDIT
c_001016,517898,SBI,DEBIT
c_001017,433675,CITI,DEBIT
c_001018,540512,CHASE,CREDIT
c_001019,463272,ICICI,DEBIT
c_001020,439731,CHASE,CREDIT
c_001021,407751,CITI,CREDIT
c_001022,449064,HDFC,DEBIT
c_001023,508951,CHASE,CREDIT
c_001024,520502,HDFC,CREDIT
c_001025,508917,CHASE,CREDIT
c_001026,420436,HDFC,DEBIT
c_001027,482168,CHASE,DEBIT
c_001028,472845,ICICI,DEBIT
c_001029,435239,ICICI,DEBIT
c_001030,457718,SBI,DEBIT
c_001031,418971,ICICI,CREDIT
c_001032,510985,CITI,DEBIT
c_001033,510356,CHASE,CREDIT
c_001034,404232,HDFC,CREDIT
c_001035,518578,CITI,DEBIT
c_001036,485825,ICICI,CREDIT
c_001037,472372,CHASE,DEBIT
c_001038,471918,SBI,DEBIT
c_001039,443045,ICICI,DEBIT
c_001040,491871,HDFC,CREDIT
c_001041,479703,CHASE,CREDIT
c_001042,513844,SBI,DEBIT
c_001043,498800,HDFC,DEBIT
c_001044,544070,CHASE,DEBIT
c_001045,528349,ICICI,CREDIT
c_001046,457195,HDFC,CREDIT
c_001047,499979,CITI,CREDIT
c_001048,493327,CITI,DEBIT
c_001049,447895,CHASE,CREDIT
c_001050,498468,SBI,DEBIT
c_001051,478284,CITI,DEBIT
c_001052,406901,ICICI,CREDIT
c_001053,400650,ICICI,CREDIT
c_001054,489987,HDFC,DEBIT
c_001055,471063,SBI,CREDIT
c_001056,544002,CHASE,CREDIT
c_001057,436878,ICICI,DEBIT
c_001058,550120,HDFC,CREDIT
c_001059,522898,ICICI,DEBIT
c_001060,417328,SBI,CREDIT
c_001061,472349,CHASE,DEBIT
c_001062,497987,CHASE,CREDIT
c_001063,552111,ICICI,DEBIT
c_001064,493742,HDFC,DEBIT
c_001065,468344,CITI,CREDIT
c_001066,537883,CITI,CREDIT
c_001067,554572,SBI,DEBIT
c_001068,416653,ICICI,DEBIT
c_001069,475894,HDFC,CREDIT
c_001070,474819,ICICI,CREDIT
c_001071,529904,CHASE,CREDIT
c_001072,424840,CITI,DEBIT
c_001073,413570,CITI,CREDIT
c_001074,531608,HDFC,DEBIT
c_001075,426189,CITI,CREDIT
c_001076,463755,HDFC,CREDIT
c_001077,454035,CITI,DEBIT
c_001078,485084,HDFC,DEBIT
c_001079,465580,ICICI,CREDIT
c_001080,526191,CITI,CREDIT
c_001081,444782,HDFC,DEBIT
c_001082,527371,CITI,DEBIT
c_001083,543862,CHASE,DEBIT
c_001084,411884,CITI,CREDIT
c_001085,537495,SBI,CREDIT
c_001086,478955,ICICI,CREDIT
c_001087,519050,HDFC,CREDIT
c_001088,543632,HDFC,DEBIT
c_001089,512148,CITI,DEBIT
c_001090,464065,HDFC,CREDIT
c_001091,469016,ICICI,DEBIT
c_001092,403207,CHASE,DEBIT
c_001093,413839,ICICI,DEBIT
c_001094,414216,ICICI,CREDIT
c_001095,487881,SBI,DEBIT
c_001096,485574,ICICI,DEBIT
c_001097,475577,HDFC,DEBIT
c_001098,475831,ICICI,DEBIT
c_001099,505831,CHASE,CREDIT
c_001100,409612,HDFC,CREDIT
c_001101,419762,SBI,CREDIT
c_001102,554356,CITI,DEBIT
c_001103,405005,HDFC,CREDIT
c_001104,511257,ICICI,DEBIT
c_001105,536133,ICICI,DEBIT
c_001106,435568,ICICI,CREDIT
c_001107,409793,HDFC,CREDIT
c_001108,460845,CITI,DEBIT
c_001109,448284,ICICI,DEBIT
c_001110,497632,CHASE,DEBIT
c_001111,407217,HDFC,DEBIT
c_001112,419798,HDFC,DEBIT
c_001113,467115,CITI,CREDIT
c_001114,454807,ICICI,DEBIT
c_001115,450447,ICICI,DEBIT
c_001116,495320,ICICI,CREDIT
c_001117,430603,ICICI,DEBIT
c_001118,463768,CITI,CREDIT
c_001119,487958,CHASE,CREDIT
c_001120,487361,ICICI,DEBIT
c_001121,479764,ICICI,CREDIT
c_001122,478224,SBI,CREDIT
c_001123,512249,HDFC,DEBIT
c_001124,469129,CITI,CREDIT
c_001125,512564,ICICI,CREDIT
c_001126,445578,HDFC,CREDIT
c_001127,464885,CHASE,CREDIT
c_001128,524139,ICICI,CREDIT
c_001129,550168,CITI,CREDIT
c_001130,446490,CITI,CREDIT
c_001131,460831,SBI,CREDIT
c_001132,424147,SBI,DEBIT
c_001133,500571,CHASE,CREDIT
c_001134,487166,CITI,DEBIT
c_001135,470126,CHASE,CREDIT
c_001136,441341,SBI,DEBIT
c_001137,533928,HDFC,CREDIT
c_001138,509180,SBI,DEBIT
c_001139,469887,CHASE,CREDIT
c_001140,457455,ICICI,CREDIT
c_001141,552464,SBI,DEBIT
c_001142,475639,CHASE,CREDIT
c_001143,503234,CHASE,CREDIT
c_001144,461164,SBI,DEBIT
c_001145,547113,CITI,CREDIT
c_001146,433366,CITI,CREDIT
c_001147,465494,ICICI,CREDIT
c_001148,453096,CHASE,CREDIT
c_001149,555291,ICICI,CREDIT
c_001150,427068,SBI,CREDIT
c_001151,421442,ICICI,CREDIT
c_001152,509667,ICICI,DEBIT
c_001153,484929,SBI,DEBIT
c_001154,475135,CHASE,CREDIT
c_001155,531127,CHASE,DEBIT
c_001156,551453,HDFC,CREDIT
c_001157,426546,CHASE,DEBIT
c_001158,477603,CITI,CREDIT
c_001159,554727,ICICI,DEBIT
c_001160,508863,HDFC,CREDIT
c_001161,458878,CITI,DEBIT
c_001162,426609,CHASE,DEBIT
c_001163,521085,HDFC,DEBIT
c_001164,464184,HDFC,CREDIT
c_001165,454583,CHASE,DEBIT
c_001166,499494,HDFC,CREDIT
c_001167,443528,HDFC,DEBIT
c_001168,471793,CITI,CREDIT
c_001169,526346,CITI,DEBIT
c_001170,545734,ICICI,CREDIT
c_001171,472115,CITI,DEBIT
c_001172,430887,ICICI,DEBIT
c_001173,474835,CHASE,DEBIT
c_001174,555229,SBI,CREDIT
c_001175,504034,ICICI,CREDIT
c_001176,472868,ICICI,DEBIT
c_001177,501869,SBI,CREDIT
c_001178,506288,ICICI,DEBIT
c_001179,556722,HDFC,CREDIT
c_001180,436357,CITI,CREDIT
c_001181,402974,ICICI,CREDIT
c_001182,550118,SBI,DEBIT
c_001183,428793,ICICI,CREDIT
c_001184,500471,SBI,CREDIT
c_001185,423181,CITI,CREDIT
c_001186,518357,HDFC,CREDIT
c_001187,544363,ICICI,DEBIT
c_001188,486150,ICICI,DEBIT
c_001189,408614,HDFC,CREDIT
c_001190,428163,ICICI,CREDIT
c_001191,549741,HDFC,DEBIT
c_001192,505212,ICICI,CREDIT
c_001193,553380,HDFC,DEBIT
c_001194,451036,ICICI,DEBIT
c_001195,471349,SBI,DEBIT
c_001196,524842,CHASE,CREDIT
c_001197,453770,SBI,DEBIT
c_001198,473779,HDFC,CREDIT
c_001199,423228,HDFC,DEBIT
c_001200,513812,CHASE,DEBIT
c_001201,409882,HDFC,CREDIT
c_001202,542712,HDFC,DEBIT
c_001203,504977,HDFC,CREDIT
c_001204,551608,CITI,DEBIT
c_001205,406531,HDFC,CREDIT
c_001206,442349,HDFC,DEBIT
c_001207,538841,CITI,CREDIT
c_001208,509312,HDFC,CREDIT
c_001209,542682,HDFC,DEBIT
c_001210,557868,HDFC,DEBIT
c_001211,476540,ICICI,DEBIT
c_001212,452578,SBI,CREDIT
c_001213,479262,CITI,CREDIT
c_001214,440877,HDFC,DEBIT
c_001215,483689,ICICI,DEBIT
c_001216,511533,HDFC,CREDIT
c_001217,548235,HDFC,CREDIT
c_001218,555104,HDFC,DEBIT
c_001219,542487,CHASE,DEBIT
c_001220,420928,SBI,CREDIT
c_001221,425921,HDFC,CREDIT
c_001222,430410,ICICI,DEBIT
c_001223,425627,CITI,CREDIT
c_001224,404252,ICICI,CREDIT
c_001225,521616,HDFC,DEBIT
c_001226,536512,CITI,DEBIT
c_001227,475845,HDFC,DEBIT
c_001228,434739,CITI,CREDIT
c_001229,478400,SBI,DEBIT
c_001230,527029,HDFC,DEBIT
c_001231,514331,CHASE,CREDIT
c_001232,528675,CHASE,CREDIT
c_001233,512381,ICICI,DEBIT
c_001234,462611,CITI,DEBIT
c_001235,409832,CHASE,CREDIT
c_001236,429150,CHASE,DEBIT
c_001237,551413,SBI,DEBIT
c_001238,465405,ICICI,DEBIT
c_001239,491318,SBI,DEBIT
c_001240,419958,ICICI,DEBIT
c_001241,487953,ICICI,CREDIT
c_001242,413473,CHASE,CREDIT
c_001243,448639,CHASE,DEBIT
c_001244,506566,CITI,CREDIT
c_001245,490280,SBI,DEBIT
c_001246,484718,ICICI,CREDIT
c_001247,481759,HDFC,DEBIT
c_001248,436419,SBI,CREDIT
c_001249,527548,HDFC,CREDIT
c_001250,553026,CITI,CREDIT
c_001251,536471,CITI,CREDIT
c_001252,511652,CHASE,CREDIT
c_001253,532824,CITI,DEBIT
c_001254,415297,HDFC,CREDIT
c_001255,427778,CITI,CREDIT
c_001256,513426,CHASE,CREDIT
c_001257,505353,ICICI,CREDIT
c_001258,495436,CITI,CREDIT
c_001259,438179,ICICI,CREDIT
c_001260,422655,CHASE,DEBIT
c_001261,502161,CHASE,DEBIT
c_001262,494797,CHASE,CREDIT
c_001263,406786,SBI,CREDIT
c_001264,402095,CHASE,DEBIT
c_001265,411228,HDFC,CREDIT
c_001266,471946,HDFC,DEBIT
c_001267,401335,CHASE,CREDIT
c_001268,447194,SBI,DEBIT
c_001269,534204,CHASE,DEBIT
c_001270,401349,HDFC,CREDIT
c_001271,507263,CITI,DEBIT
c_001272,471288,HDFC,CREDIT
c_001273,435540,CITI,DEBIT
c_001274,402020,CHASE,CREDIT
c_001275,444171,ICICI,DEBIT
c_001276,431906,SBI,DEBIT
c_001277,436701,ICICI,DEBIT
c_001278,544759,ICICI,DEBIT
c_001279,445872,CITI,DEBIT
c_001280,474424,HDFC,CREDIT
c_001281,523480,SBI,DEBIT
c_001282,537890,ICICI,CREDIT
c_001283,558858,CITI,CREDIT
c_001284,408375,HDFC,CREDIT
c_001285,424187,HDFC,CREDIT
c_001286,518586,CITI,DEBIT
c_001287,459814,SBI,DEBIT
c_001288,430267,ICICI,CREDIT
c_001289,407786,SBI,DEBIT
c_001290,483541,CHASE,DEBIT
c_001291,443183,CITI,DEBIT
c_001292,402006,CHASE,CREDIT
c_001293,430843,SBI,CREDIT
c_001294,545889,HDFC,CREDIT
c_001295,537413,ICICI,DEBIT
c_001296,433456,CITI,DEBIT
c_001297,419080,HDFC,CREDIT
c_001298,426824,CITI,CREDIT
c_001299,486357,ICICI,CREDIT
c_001300,420237,CITI,CREDIT
c_001301,433095,CITI,DEBIT
c_001302,468848,SBI,CREDIT
c_001303,545665,CHASE,CREDIT
c_001304,475454,ICICI,DEBIT
c_001305,445950,HDFC,DEBIT
c_001306,405917,CHASE,DEBIT
c_001307,490270,CHASE,DEBIT
c_001308,459596,CHASE,DEBIT
c_001309,438249,HDFC,DEBIT
c_001310,516557,SBI,DEBIT
c_001311,505512,CITI,DEBIT
c_001312,483607,SBI,CREDIT
c_001313,490303,CHASE,CREDIT
c_001314,555282,CITI,CREDIT
c_001315,405467,CITI,CREDIT
c_001316,448908,CITI,DEBIT
c_001317,509865,CITI,CREDIT
c_001318,548488,HDFC,CREDIT
c_001319,494184,ICICI,CREDIT
c_001320,403872,CHASE,DEBIT
c_001321,412706,CHASE,CREDIT
c_001322,510199,CHASE,DEBIT
c_001323,461218,CHASE,CREDIT
c_001324,497322,CHASE,DEBIT
c_001325,421756,CHASE,CREDIT
c_001326,437722,CHASE,CREDIT
c_001327,424440,ICICI,CREDIT
c_001328,546837,HDFC,CREDIT
c_001329,554074,CITI,DEBIT
c_001330,436703,SBI,DEBIT
c_001331,405372,CITI,CREDIT
c_001332,450974,CHASE,CREDIT
c_001333,442134,CITI,CREDIT
c_001334,477531,SBI,CREDIT
c_001335,520542,CHASE,DEBIT
c_001336,484700,HDFC,CREDIT
c_001337,448283,ICICI,DEBIT
c_001338,465675,ICICI,DEBIT
c_001339,479031,CITI,DEBIT
c_001340,408364,SBI,DEBIT
c_001341,519110,ICICI,CREDIT
c_001342,428995,SBI,CREDIT
c_001343,464644,CHASE,DEBIT
c_001344,485885,CITI,CREDIT
c_001345,482660,CHASE,CREDIT
c_001346,553343,HDFC,CREDIT
c_001347,445643,CHASE,CREDIT
c_001348,403918,ICICI,CREDIT
c_001349,443133,SBI,CREDIT
c_001350,416104,ICICI,DEBIT
c_001351,458097,ICICI,CREDIT
c_001352,557229,SBI,CREDIT
c_001353,447522,ICICI,DEBIT
c_001354,484451,CITI,DEBIT
c_001355,537720,CHASE,DEBIT
c_001356,412082,SBI,DEBIT
c_001357,436653,CITI,CREDIT
c_001358,502841,ICICI,DEBIT
c_001359,516030,ICICI,DEBIT
c_001360,527237,SBI,DEBIT
c_001361,557348,ICICI,DEBIT
c_001362,406931,SBI,DEBIT
c_001363,506763,CHASE,DEBIT
c_001364,431253,SBI,DEBIT
c_001365,554754,ICICI,CREDIT
c_001366,500256,CITI,DEBIT
c_001367,524476,HDFC,CREDIT
c_001368,458010,ICICI,CREDIT
c_001369,408655,ICICI,DEBIT
c_001370,460457,CITI,DEBIT
c_001371,531101,HDFC,CREDIT
c_001372,539365,SBI,DEBIT
c_001373,448482,ICICI,DEBIT
c_001374,509572,HDFC,DEBIT
c_001375,427850,CITI,DEBIT
c_001376,463836,ICICI,CREDIT
c_001377,459164,CHASE,CREDIT
c_001378,422217,CITI,DEBIT
c_001379,400540,HDFC,DEBIT
c_001380,448183,CITI,CREDIT
c_001381,512797,HDFC,CREDIT
c_001382,438331,ICICI,CREDIT
c_001383,498716,SBI,CREDIT
c_001384,416774,CITI,CREDIT
c_001385,492772,CITI,CREDIT
c_001386,400644,CHASE,DEBIT
c_001387,459481,HDFC,CREDIT
c_001388,490211,ICICI,DEBIT
c_001389,461428,HDFC,CREDIT
c_001390,522872,CHASE,DEBIT
c_001391,474675,SBI,CREDIT
c_001392,475923,CHASE,CREDIT
c_001393,464241,CHASE,DEBIT
c_001394,431003,CITI,CREDIT
c_001395,492469,ICICI,DEBIT
c_001396,421044,CHASE,CREDIT
c_001397,512173,CHASE,CREDIT
c_001398,489124,HDFC,CREDIT
c_001399,446345,CHASE,CREDIT
c_001400,417536,ICICI,DEBIT
c_001401,550863,ICICI,DEBIT
c_001402,484188,CHASE,DEBIT
c_001403,506634,HDFC,DEBIT
c_001404,440862,ICICI,DEBIT
c_001405,418152,HDFC,CREDIT
c_001406,525425,CITI,CREDIT
c_001407,406302,CHASE,CREDIT
c_001408,512087,ICICI,CREDIT
c_001409,464506,ICICI,DEBIT
c_001410,452015,CHASE,DEBIT
c_001411,541335,SBI,DEBIT
c_001412,418772,ICICI,CREDIT
c_001413,535480,SBI,CREDIT
c_001414,508549,ICICI,CREDIT
c_001415,421964,HDFC,CREDIT
c_001416,439904,CITI,CREDIT
c_001417,450479,HDFC,DEBIT
c_001418,407580,ICICI,CREDIT
c_001419,488251,ICICI,DEBIT
c_001420,463776,HDFC,DEBIT
c_001421,437539,SBI,CREDIT
c_001422,490329,CITI,CREDIT
c_001423,499611,CITI,DEBIT
c_001424,433242,CHASE,CREDIT
c_001425,427074,CHASE,DEBIT
c_001426,530267,CHASE,CREDIT
c_001427,549454,HDFC,CREDIT
c_001428,455131,CITI,DEBIT
c_001429,410811,HDFC,DEBIT
c_001430,472034,HDFC,CREDIT
c_001431,492562,ICICI,CREDIT
c_001432,503001,SBI,DEBIT
c_001433,513005,CHASE,DEBIT
c_001434,496678,HDFC,DEBIT
c_001435,527887,ICICI,CREDIT
c_001436,482817,SBI,DEBIT
c_001437,465249,CHASE,CREDIT
c_001438,502826,SBI,CREDIT
c_001439,523014,CHASE,CREDIT
c_001440,538657,CHASE,CREDIT
c_001441,554319,CHASE,DEBIT
c_001442,443171,SBI,CREDIT
c_001443,496366,HDFC,DEBIT
c_001444,480432,CHASE,DEBIT
c_001445,482549,HDFC,CREDIT
c_001446,551675,ICICI,CREDIT
c_001447,485718,CHASE,CREDIT
c_001448,428798,ICICI,DEBIT
c_001449,510546,ICICI,CREDIT
c_001450,509547,CHASE,DEBIT
c_001451,556572,ICICI,CREDIT
c_001452,405710,CITI,CREDIT
c_001453,553172,ICICI,CREDIT
c_001454,470592,ICICI,DEBIT
c_001455,434338,CITI,DEBIT
c_001456,478947,CHASE,CREDIT
c_001457,401145,ICICI,DEBIT
c_001458,451349,SBI,CREDIT
c_001459,520971,CITI,DEBIT
c_001460,475202,SBI,CREDIT
c_001461,548697,CHASE,DEBIT
c_001462,497931,HDFC,CREDIT
c_001463,413615,CHASE,DEBIT
c_001464,453375,ICICI,DEBIT
c_001465,424538,SBI,CREDIT
c_001466,545621,ICICI,DEBIT
c_001467,450611,CHASE,DEBIT
c_001468,414706,CITI,CREDIT
c_001469,483009,HDFC,CREDIT
c_001470,527988,CHASE,CREDIT
c_001471,403080,CHASE,DEBIT
c_001472,506691,ICICI,DEBIT
c_001473,536372,CHASE,DEBIT
c_001474,401138,HDFC,DEBIT
c_001475,436259,ICICI,DEBIT
c_001476,412847,CITI,CREDIT
c_001477,531957,SBI,DEBIT
c_001478,501632,SBI,DEBIT
c_001479,453632,ICICI,CREDIT
c_001480,518321,CITI,CREDIT
c_001481,406013,CITI,DEBIT
c_001482,541625,CITI,CREDIT
c_001483,530748,HDFC,DEBIT
c_001484,499926,HDFC,CREDIT
c_001485,466373,CITI,CREDIT
c_001486,513997,CITI,DEBIT
c_001487,406298,CITI,CREDIT
c_001488,509918,SBI,DEBIT
c_001489,429812,ICICI,DEBIT
c_001490,468564,CITI,CREDIT
c_001491,424531,CITI,DEBIT
c_001492,498094,HDFC,DEBIT
c_001493,420301,HDFC,CREDIT
c_001494,476486,CHASE,DEBIT
c_001495,524569,SBI,DEBIT
c_001496,541791,HDFC,DEBIT
c_001497,537343,CITI,DEBIT
c_001498,474931,SBI,DEBIT
c_001499,416056,SBI,DEBIT
