txn_id,note_text,created_at
tx_2024-01_145565,Merchant previously linked to fraud ring.,2025-01-19 13:04:43
tx_2024-01_127934,Merchant previously linked to fraud ring.,2025-11-24 09:17:52
tx_2024-01_35811,Device fingerprint inconsistent.,2025-02-23 17:32:56
tx_2024-01_93930,Device fingerprint inconsistent.,2025-04-16 02:57:39
tx_2024-01_47078,Merchant previously linked to fraud ring.,2025-02-03 20:40:31
tx_2024-01_42522,Device fingerprint inconsistent.,2025-03-14 10:53:29
tx_2024-01_92105,Cardholder reported unauthorized transaction.,2025-12-01 18:05:12
tx_2024-01_115903,Cardholder reported unauthorized transaction.,2025-07-14 04:27:23
tx_2024-01_101985,Cardholder reported unauthorized transaction.,2025-04-23 15:03:09
tx_2024-01_135828,Merchant previously linked to fraud ring.,2025-12-17 14:22:20
tx_2024-01_128773,Merchant previously linked to fraud ring.,2025-08-15 10:33:11
tx_2024-01_112240,Multiple failed attempts before success.,2025-03-08 14:47:19
tx_2024-01_148563,Cardholder reported unauthorized transaction.,2025-11-09 07:09:17
tx_2024-01_133054,Device fingerprint inconsistent.,2025-09-03 03:47:14
tx_2024-01_133335,Multiple failed attempts before success.,2025-12-11 18:38:29
tx_2024-01_9916,Device fingerprint inconsistent.,2025-10-02 21:40:18
tx_2024-01_147008,Cardholder reported unauthorized transaction.,2025-04-05 18:08:19
tx_2024-01_104664,Device fingerprint inconsistent.,2025-03-06 02:18:41
tx_2024-01_122357,Multiple failed attempts before success.,2025-03-24 09:22:23
tx_2024-01_117607,Cardholder reported unauthorized transaction.,2025-12-11 14:09:46
tx_2024-01_125727,Multiple failed attempts before success.,2025-08-26 15:42:01
tx_2024-01_59124,Device fingerprint inconsistent.,2025-01-26 17:18:06
tx_2024-01_85336,Merchant previously linked to fraud ring.,2025-10-02 19:36:43
tx_2024-01_30308,Merchant previously linked to fraud ring.,2025-04-16 19:29:31
tx_2024-01_64049,Multiple failed attempts before success.,2025-05-24 15:20:36
tx_2024-01_25321,Device fingerprint inconsistent.,2025-12-11 14:59:23
tx_2024-01_87973,Device fingerprint inconsistent.,2025-12-03 08:19:34
tx_2024-01_34517,Merchant previously linked to fraud ring.,2025-07-25 16:50:41
tx_2024-01_85637,Multiple failed attempts before success.,2025-12-01 02:16:35
tx_2024-01_4575,Cardholder reported unauthorized transaction.,2025-01-08 02:42:59
tx_2024-01_94392,Device fingerprint inconsistent.,2025-08-31 07:39:21
tx_2024-01_23497,Multiple failed attempts before success.,2025-01-29 05:08:38
tx_2024-01_82561,Cardholder reported unauthorized transaction.,2025-06-16 04:49:46
tx_2024-01_124251,Merchant previously linked to fraud ring.,2025-09-05 07:57:18
tx_2024-01_101522,Multiple failed attempts before success.,2025-01-06 16:15:56
tx_2024-01_140140,Device fingerprint inconsistent.,2025-06-11 12:30:12
tx_2024-01_37975,Device fingerprint inconsistent.,2025-10-31 14:17:00
tx_2024-01_44522,Merchant previously linked to fraud ring.,2025-10-17 19:54:06
tx_2024-01_59600,Device fingerprint inconsistent.,2025-01-30 10:42:22
tx_2024-01_141958,Merchant previously linked to fraud ring.,2025-04-21 10:27:09
tx_2024-01_49763,Cardholder reported unauthorized transaction.,2025-02-07 20:10:37
tx_2024-01_133075,Cardholder reported unauthorized transaction.,2025-11-25 21:12:15
tx_2024-01_87688,Device fingerprint inconsistent.,2025-03-28 03:05:11
tx_2024-01_142800,Multiple failed attempts before success.,2025-12-03 17:43:48
tx_2024-01_69005,Multiple failed attempts before success.,2025-09-26 07:01:15
tx_2024-01_104552,Cardholder reported unauthorized transaction.,2025-11-17 16:18:39
tx_2024-01_84848,Multiple failed attempts before success.,2025-07-27 14:10:01
tx_2024-01_86944,Cardholder reported unauthorized transaction.,2025-10-07 14:12:19
tx_2024-01_72005,Cardholder reported unauthorized transaction.,2025-03-07 00:08:03
tx_2024-01_47703,Multiple failed attempts before success.,2025-11-01 11:21:10
tx_2024-01_130584,Merchant previously linked to fraud ring.,2025-08-30 22:27:04
tx_2024-01_120043,Merchant previously linked to fraud ring.,2025-12-08 09:26:26
tx_2024-01_18339,Merchant previously linked to fraud ring.,2025-04-09 22:43:59
tx_2024-01_7489,Multiple failed attempts before success.,2025-02-10 08:39:05
tx_2024-01_84539,Cardholder reported unauthorized transaction.,2025-08-01 15:43:44
tx_2024-01_3911,Multiple failed attempts before success.,2025-06-11 15:29:23
tx_2024-01_12017,Cardholder reported unauthorized transaction.,2025-08-04 06:37:57
tx_2024-01_66305,Device fingerprint inconsistent.,2025-08-21 18:15:13
tx_2024-01_87140,Device fingerprint inconsistent.,2025-08-12 08:13:18
tx_2024-01_40071,Device fingerprint inconsistent.,2025-05-12 03:30:22
tx_2024-01_68412,Merchant previously linked to fraud ring.,2025-04-27 14:37:09
tx_2024-01_44274,Multiple failed attempts before success.,2025-12-01 22:14:41
tx_2024-01_77977,Multiple failed attempts before success.,2025-10-23 17:44:59
tx_2024-01_50188,Cardholder reported unauthorized transaction.,2025-06-05 09:51:31
tx_2024-01_22288,Merchant previously linked to fraud ring.,2025-04-17 11:00:15
tx_2024-01_110940,Cardholder reported unauthorized transaction.,2025-11-21 01:34:52
tx_2024-01_119612,Cardholder reported unauthorized transaction.,2025-10-25 12:02:06
tx_2024-01_119765,Merchant previously linked to fraud ring.,2025-04-10 16:51:16
tx_2024-01_92202,Multiple failed attempts before success.,2025-09-18 06:14:51
tx_2024-01_14821,Multiple failed attempts before success.,2025-03-30 08:12:04
tx_2024-01_22639,Multiple failed attempts before success.,2025-06-06 22:32:36
tx_2024-01_132241,Merchant previously linked to fraud ring.,2025-05-11 12:26:19
tx_2024-01_34607,Cardholder reported unauthorized transaction.,2025-03-27 10:30:04
tx_2024-01_70978,Multiple failed attempts before success.,2025-10-28 22:36:57
tx_2024-01_54478,Device fingerprint inconsistent.,2025-09-08 03:18:05
tx_2024-01_109671,Cardholder reported unauthorized transaction.,2025-04-18 19:12:03
tx_2024-01_138892,Cardholder reported unauthorized transaction.,2025-11-01 15:50:24
tx_2024-01_133863,Device fingerprint inconsistent.,2025-10-08 20:42:12
tx_2024-01_53768,Cardholder reported unauthorized transaction.,2025-06-16 06:36:08
tx_2024-01_11697,Cardholder reported unauthorized transaction.,2025-10-12 00:20:32
tx_2024-01_27684,Cardholder reported unauthorized transaction.,2025-05-30 17:10:23
tx_2024-01_27312,Device fingerprint inconsistent.,2025-02-11 19:23:57
tx_2024-01_20556,Merchant previously linked to fraud ring.,2025-10-29 00:04:16
tx_2024-01_145219,Merchant previously linked to fraud ring.,2025-11-16 06:42:00
tx_2024-01_136002,Cardholder reported unauthorized transaction.,2025-05-17 04:46:59
tx_2024-01_40003,Cardholder reported unauthorized transaction.,2025-08-18 17:04:02
tx_2024-01_147658,Device fingerprint inconsistent.,2025-11-03 19:27:50
tx_2024-01_106909,Merchant previously linked to fraud ring.,2025-01-12 01:20:45
tx_2024-01_62281,Merchant previously linked to fraud ring.,2025-07-27 02:58:36
tx_2024-01_135792,Cardholder reported unauthorized transaction.,2025-03-14 15:31:13
tx_2024-01_42648,Cardholder reported unauthorized transaction.,2025-06-06 00:00:53
tx_2024-01_87793,Multiple failed attempts before success.,2025-01-22 18:20:42
tx_2024-01_53603,Cardholder reported unauthorized transaction.,2025-10-20 13:18:24
tx_2024-01_28272,Cardholder reported unauthorized transaction.,2025-04-30 20:39:02
tx_2024-01_53268,Merchant previously linked to fraud ring.,2025-06-23 05:57:17
tx_2024-01_51121,Device fingerprint inconsistent.,2025-06-16 18:07:55
tx_2024-01_143939,Cardholder reported unauthorized transaction.,2025-01-12 22:52:26
tx_2024-01_100942,Device fingerprint inconsistent.,2025-01-01 23:16:31
tx_2024-01_53506,Cardholder reported unauthorized transaction.,2025-04-03 14:31:45
tx_2024-01_26770,Device fingerprint inconsistent.,2025-02-01 02:06:27
tx_2024-01_18695,Device fingerprint inconsistent.,2025-11-02 03:43:23
tx_2024-01_57392,Merchant previously linked to fraud ring.,2025-05-25 09:06:37
tx_2024-01_97588,Multiple failed attempts before success.,2025-08-04 06:54:21
tx_2024-01_24791,Merchant previously linked to fraud ring.,2025-10-24 17:40:27
tx_2024-01_47308,Multiple failed attempts before success.,2025-05-19 02:56:18
tx_2024-01_38397,Multiple failed attempts before success.,2025-03-02 16:18:44
tx_2024-01_49282,Multiple failed attempts before success.,2025-02-04 05:20:05
tx_2024-01_103371,Device fingerprint inconsistent.,2025-05-24 15:06:10
tx_2024-01_62698,Cardholder reported unauthorized transaction.,2025-02-28 20:42:30
tx_2024-01_70821,Multiple failed attempts before success.,2025-02-20 22:58:00
tx_2024-01_104770,Multiple failed attempts before success.,2025-01-06 08:33:01
tx_2024-01_27899,Device fingerprint inconsistent.,2025-03-02 20:39:07
tx_2024-01_40910,Device fingerprint inconsistent.,2025-04-18 19:31:59
tx_2024-01_26165,Multiple failed attempts before success.,2025-08-21 00:44:51
tx_2024-01_81782,Device fingerprint inconsistent.,2025-10-01 13:24:37
tx_2024-01_69785,Cardholder reported unauthorized transaction.,2025-03-01 03:25:52
tx_2024-01_85881,Merchant previously linked to fraud ring.,2025-04-02 02:10:50
tx_2024-01_139134,Cardholder reported unauthorized transaction.,2025-09-23 08:01:45
tx_2024-01_41157,Cardholder reported unauthorized transaction.,2025-10-13 02:37:17
tx_2024-01_112594,Cardholder reported unauthorized transaction.,2025-11-22 16:11:36
tx_2024-01_83716,Multiple failed attempts before success.,2025-03-17 14:48:53
tx_2024-01_98828,Device fingerprint inconsistent.,2025-02-16 18:59:22
tx_2024-01_66649,Device fingerprint inconsistent.,2025-01-10 03:44:08
tx_2024-01_8309,Device fingerprint inconsistent.,2025-09-10 10:28:51
tx_2024-01_97361,Cardholder reported unauthorized transaction.,2025-02-13 10:30:42
tx_2024-01_1970,Merchant previously linked to fraud ring.,2025-02-24 22:20:05
tx_2024-01_17032,Multiple failed attempts before success.,2025-04-01 20:43:36
tx_2024-01_50486,Device fingerprint inconsistent.,2025-10-31 18:42:21
tx_2024-01_61799,Cardholder reported unauthorized transaction.,2025-08-09 12:18:46
tx_2024-01_106935,Multiple failed attempts before success.,2025-12-09 10:57:53
tx_2024-01_86189,Cardholder reported unauthorized transaction.,2025-06-08 14:36:03
tx_2024-01_18840,Merchant previously linked to fraud ring.,2025-11-18 21:13:26
tx_2024-01_88013,Device fingerprint inconsistent.,2025-04-19 18:53:50
tx_2024-01_108274,Cardholder reported unauthorized transaction.,2025-12-02 02:11:02
tx_2024-01_107073,Multiple failed attempts before success.,2025-01-31 08:00:55
tx_2024-01_58876,Device fingerprint inconsistent.,2025-11-09 18:37:27
tx_2024-01_36694,Cardholder reported unauthorized transaction.,2025-07-11 18:19:36
tx_2024-01_87970,Device fingerprint inconsistent.,2025-10-26 22:12:53
tx_2024-01_58655,Cardholder reported unauthorized transaction.,2025-12-14 00:23:28
tx_2024-01_46163,Device fingerprint inconsistent.,2025-08-20 17:44:17
tx_2024-01_49787,Multiple failed attempts before success.,2025-08-07 20:53:44
tx_2024-01_76798,Device fingerprint inconsistent.,2025-02-12 13:11:50
tx_2024-01_130206,Multiple failed attempts before success.,2025-08-04 09:25:35
tx_2024-01_25564,Multiple failed attempts before success.,2025-06-23 02:09:59
tx_2024-01_94371,Cardholder reported unauthorized transaction.,2025-04-01 05:02:40
tx_2024-01_146384,Cardholder reported unauthorized transaction.,2025-02-25 16:43:02
tx_2024-01_59078,Multiple failed attempts before success.,2025-06-04 03:09:18
tx_2024-01_1125,Device fingerprint inconsistent.,2025-10-29 17:35:40
tx_2024-01_63859,Device fingerprint inconsistent.,2025-06-20 07:00:57
tx_2024-01_44786,Merchant previously linked to fraud ring.,2025-03-04 10:16:12
tx_2024-01_1037,Multiple failed attempts before success.,2025-07-24 19:20:11
tx_2024-01_116290,Device fingerprint inconsistent.,2025-05-03 23:50:43
tx_2024-01_129997,Device fingerprint inconsistent.,2025-01-09 04:25:50
tx_2024-01_10226,Multiple failed attempts before success.,2025-11-11 07:03:02
tx_2024-01_33624,Multiple failed attempts before success.,2025-05-23 16:49:48
tx_2024-01_78932,Cardholder reported unauthorized transaction.,2025-06-19 21:06:12
tx_2024-01_30596,Device fingerprint inconsistent.,2025-05-27 18:14:29
tx_2024-01_7149,Cardholder reported unauthorized transaction.,2025-12-14 04:50:00
tx_2024-01_131835,Device fingerprint inconsistent.,2025-05-12 07:35:29
tx_2024-01_72152,Merchant previously linked to fraud ring.,2025-03-17 21:26:39
tx_2024-01_148167,Multiple failed attempts before success.,2025-01-21 00:17:51
tx_2024-01_92011,Merchant previously linked to fraud ring.,2025-09-28 18:31:18
tx_2024-01_45838,Cardholder reported unauthorized transaction.,2025-09-07 12:39:16
tx_2024-01_111073,Multiple failed attempts before success.,2025-07-25 06:42:10
tx_2024-01_69403,Merchant previously linked to fraud ring.,2025-07-22 23:27:50
tx_2024-01_52495,Cardholder reported unauthorized transaction.,2025-11-30 06:16:47
tx_2024-01_67338,Multiple failed attempts before success.,2025-07-04 09:00:37
tx_2024-01_72843,Merchant previously linked to fraud ring.,2025-03-04 18:29:18
tx_2024-01_25483,Merchant previously linked to fraud ring.,2025-01-20 04:32:24
tx_2024-01_75592,Multiple failed attempts before success.,2025-09-15 20:01:01
tx_2024-01_32952,Multiple failed attempts before success.,2025-07-28 22:06:56
tx_2024-01_19983,Merchant previously linked to fraud ring.,2025-10-16 09:03:57
tx_2024-01_19056,Cardholder reported unauthorized transaction.,2025-01-31 21:17:45
tx_2024-01_136453,Device fingerprint inconsistent.,2025-04-06 13:01:51
tx_2024-01_149118,Multiple failed attempts before success.,2025-01-26 02:19:19
tx_2024-01_101891,Multiple failed attempts before success.,2025-04-27 23:52:35
tx_2024-01_39332,Cardholder reported unauthorized transaction.,2025-03-05 23:12:38
tx_2024-01_91524,Multiple failed attempts before success.,2025-05-15 05:47:26
tx_2024-01_89401,Cardholder reported unauthorized transaction.,2025-10-17 03:07:50
tx_2024-01_96452,Cardholder reported unauthorized transaction.,2025-08-10 15:14:09
tx_2024-01_80644,Cardholder reported unauthorized transaction.,2025-09-10 15:56:04
tx_2024-01_37894,Cardholder reported unauthorized transaction.,2025-08-05 00:31:20
tx_2024-01_85487,Device fingerprint inconsistent.,2025-06-19 07:00:35
tx_2024-01_17468,Multiple failed attempts before success.,2025-04-27 21:53:44
tx_2024-01_58536,Merchant previously linked to fraud ring.,2025-08-04 22:17:13
tx_2024-01_79661,Multiple failed attempts before success.,2025-10-04 09:47:53
tx_2024-01_144328,Device fingerprint inconsistent.,2025-08-16 03:42:39
tx_2024-01_37932,Cardholder reported unauthorized transaction.,2025-08-29 16:04:31
tx_2024-01_129411,Merchant previously linked to fraud ring.,2025-04-14 17:22:40
tx_2024-01_113021,Cardholder reported unauthorized transaction.,2025-08-13 09:01:17
tx_2024-01_55847,Multiple failed attempts before success.,2025-12-13 17:07:47
tx_2024-01_109361,Multiple failed attempts before success.,2025-08-09 05:12:30
tx_2024-01_52761,Device fingerprint inconsistent.,2025-11-30 20:02:35
tx_2024-01_134154,Multiple failed attempts before success.,2025-05-08 01:10:19
tx_2024-01_148693,Merchant previously linked to fraud ring.,2025-01-27 07:08:51
tx_2024-01_57515,Cardholder reported unauthorized transaction.,2025-01-24 19:32:47
tx_2024-01_8152,Multiple failed attempts before success.,2025-01-01 04:51:24
tx_2024-01_69941,Multiple failed attempts before success.,2025-11-01 11:53:29
tx_2024-01_64196,Device fingerprint inconsistent.,2025-06-01 02:48:45
tx_2024-01_132374,Cardholder reported unauthorized transaction.,2025-10-04 04:52:40
tx_2024-01_51008,Merchant previously linked to fraud ring.,2025-11-19 07:19:15
tx_2024-01_55429,Cardholder reported unauthorized transaction.,2025-05-08 06:04:05
tx_2024-01_149788,Device fingerprint inconsistent.,2025-10-29 20:44:11
tx_2024-01_107936,Merchant previously linked to fraud ring.,2025-10-23 12:16:04
tx_2024-01_52807,Merchant previously linked to fraud ring.,2025-07-25 20:07:17
tx_2024-01_41706,Cardholder reported unauthorized transaction.,2025-04-13 14:27:15
tx_2024-01_2644,Multiple failed attempts before success.,2025-05-02 01:26:06
tx_2024-01_122876,Device fingerprint inconsistent.,2025-10-12 04:23:47
tx_2024-01_105730,Merchant previously linked to fraud ring.,2025-01-19 22:26:50
tx_2024-01_133681,Cardholder reported unauthorized transaction.,2025-08-01 13:51:37
tx_2024-01_130658,Device fingerprint inconsistent.,2025-02-16 19:11:16
tx_2024-01_8370,Cardholder reported unauthorized transaction.,2025-03-22 04:19:48
tx_2024-01_20234,Multiple failed attempts before success.,2025-01-23 13:58:01
tx_2024-01_46312,Cardholder reported unauthorized transaction.,2025-09-09 15:15:58
tx_2024-01_70221,Multiple failed attempts before success.,2025-05-12 13:47:54
tx_2024-01_28177,Cardholder reported unauthorized transaction.,2025-07-14 07:01:50
tx_2024-01_93846,Multiple failed attempts before success.,2025-06-28 03:22:48
tx_2024-01_63857,Cardholder reported unauthorized transaction.,2025-09-02 13:45:51
tx_2024-01_135306,Multiple failed attempts before success.,2025-12-08 14:08:39
tx_2024-01_65394,Merchant previously linked to fraud ring.,2025-10-24 15:15:35
